,yelping_since,review_count,average_stars,user_id,name
85731,2011-05-17,41,4.65,V2S7-f3DC6nMWJWB-TR6Dg,Angela
85761,2017-08-04,45,3.36,L7XRBaW5T1TWHxUqMINciw,Julia
85769,2013-04-20,8,3.25,y4pmHi9O5H9k9p4g2ghuyQ,Ea
85782,2013-06-04,248,3.53,TvenTNXyYtMNtED0i2tXfA,Heather
85784,2012-09-07,310,3.63,MylxjEKiTeaWb-GAaPA-zA,Adrienne
85794,2011-07-12,514,3.6,KBh4r16e9Grc1HI9pG4wTg,Rainie
85823,2011-06-16,379,3.38,GlxJs5r01_yqIgb4CYtiog,Kimberley
85833,2014-12-05,103,3.55,kw-YtOKPXrRB2a9wRZlmzQ,Jimmy
85838,2009-07-06,36,2.47,xPHPmGFANmcblhDfjkt5ig,darin
85840,2016-03-09,7,5.0,TUkvVbp5Oryce92ScOTiEQ,Chet
85844,2011-02-11,26,3.69,xMUSJsqmNqoSjn-V_wviww,Justin
85850,2013-09-01,21,2.14,VyDemwHXjk6oZ2emfB1NHw,Doug
85852,2017-02-05,13,3.08,0V2jB5IVeRtAjRm0iJrzMw,Vicky
85869,2016-02-21,4,2.5,0gOvsaDcvT6EaYpxywmSNw,Sandra
85879,2014-11-19,20,3.0,XwbCZT8mU4H4NDOxLpS_Hw,Ivory
85887,2012-11-14,28,3.71,NaKKS0QVvbzn797MDdgU_w,Marie
85900,2015-08-06,3,5.0,20e9h-bh7rz66h5msL-KFQ,Daria
85901,2013-04-27,86,2.85,U7R92hSLRQQv7miQdv6Wrw,Paul
85926,2015-05-30,3,2.75,pW9ZgBppkhVr75yHUsDX_w,Kobe
85935,2016-12-17,47,3.6,GrYh9b3nwgFZfoEyKTAgjA,Irene
85944,2014-07-13,433,3.24,BFcBwoxpkKGUIeUzOU0rRA,Gary
85954,2009-09-24,41,3.22,UmBJuGTOR1pn4QHqCuroHQ,Melissa
85982,2014-06-14,13,2.85,Wc2JYWZPyO-5cyVAsEkdNg,Rob
85988,2012-09-01,36,4.17,MoxfX9Nip753Q9QTmod0Lw,Colleen
85989,2011-11-11,63,4.02,edp649wUqcjv8ckzztzssg,Suzie
86016,2014-09-29,51,3.7,0Xcpm9bjJrJ4t9ZrAtWzbQ,Alex
86065,2014-12-29,66,3.89,Mql2iMhK_5rS0Co5uRctFQ,Rachel
86071,2011-03-12,415,3.2,AVHntMBUO4dehOXjWQ2nBA,Ben
86079,2011-10-11,6,4.0,8sHXbLEef9_ThPbv3sRNfA,Cindy
86084,2013-05-29,2,5.0,lnthRMz0xo1i6YG7M46v9g,Ian
86102,2015-02-03,72,3.38,rUJLA45RGzOrlALZ1muDbQ,Aki
86128,2017-06-01,21,4.04,MdlfKwGc4eVQy9veG7OlGQ,Monique
86144,2016-11-10,11,4.18,wnu6HFkgL6j1FUCzYCVx5g,Kyle
86161,2016-01-17,20,3.5,oYErpE_HON5GjV-kphq1Xg,Vivian
86162,2009-05-20,6,3.17,gEThKNhbQ2-qcRZETf7dQA,Cameron
86164,2017-09-08,6,4.33,0-7AAKQkZPM2b3DZuVJ36g,Fatima
86166,2017-11-25,21,3.5,nxGKhALPl4uUT01IRXeWXA,Simon
86172,2011-12-21,17,3.5,sFHuR7xokxhraDlwsqEKWg,Chris
86186,2011-11-22,13,4.0,FbZgPkuDdDeZKuTmORYw1Q,O
86211,2012-10-22,3,3.67,rWzFNj000A8aRCifDTvukQ,Einat
86218,2014-11-20,29,4.26,XkATBnGnNRbQGxGNxDGsSg,Mary-Kim
86267,2014-06-05,8,4.25,vqpkdQe3UM6d3KyRjNsn_Q,Kenneth
86315,2015-09-14,3,4.67,v7MDOklUEle_OcENMYQPng,Gary
86324,2016-05-13,1,5.0,kyOmYRbX5I6QnUYuDBWQjA,Sara
86336,2015-11-01,16,3.71,ULaOHMmazdbHqa7oeuqqvw,Thomas
86343,2014-08-18,79,4.31,iI6GvpFSMTT9FKMvHfoSNQ,Slurms
86352,2014-07-21,44,3.58,aZaUKINltDp76FXX2A4M2w,Melissa
86362,2018-05-03,2,3.5,JqMsU31PaMJIcwd_95gECg,Ashley
86382,2015-10-27,14,2.95,3XVXHW1CgqtFsZzjJJupSg,Rosabella
86407,2010-05-04,6,4.83,0RakBAzRggDwKccH8v0YQA,Domenic
86410,2015-04-01,2,1.5,zkb5L_Y0pkeMZ_c5ZdkyNw,Mansoor
86414,2013-04-12,29,3.06,fZckWxgEom7b8qdy1LjFuw,Kaylee
86428,2013-08-13,15,3.67,1abZ5p3xn_ywmQ3KbiZR7g,Emi
86430,2016-01-22,3,3.0,zgV4F1H0l94E78mZ3zbiOQ,Kenny
86488,2017-07-28,20,3.15,fO1oXbds-77koh3Ky4JzqQ,Andy
86512,2012-11-21,3,3.33,rka6rKrD8lm5WjaRVCEQLg,Boogie
86521,2015-09-30,3,3.0,-IwTLFPYWtcosZLZOEoGBA,Kelly
86528,2014-05-28,2,1.0,z0tIftF5HJ6c1V0AbBYobQ,Em
86549,2016-07-26,3,2.5,AMpFVU3L_0Gi9etsVqOBSg,Michael
86550,2016-05-04,10,4.1,N1zcQ61fJQdFWv0mHFLevA,Lulu
86551,2017-06-26,14,4.13,yiD7pQLWbFd3GD4TU-WrRQ,Loca
86593,2012-10-18,32,4.58,loauWzuvGY24cQDvhB7bWA,J
86596,2013-07-18,83,3.51,BVU6ETqtOfJxaMFXxb9wSw,W.
86607,2017-07-02,32,3.5,zqze7ZHr-MBEfBv9OyDzgw,Wilson
86610,2016-03-09,24,2.81,gC0c9CUepjJs5NKv3NlCWQ,Lori
86647,2013-12-19,39,2.54,JYXwK1Ua4d0XR4LN3oq14g,M
86678,2011-04-24,5,1.6,cz2dZOQQNR482B8kpk-oEA,Pav
86680,2013-01-14,1,5.0,xCbbWdobDjINTqQPorAjbA,Jason
86693,2016-11-15,8,3.61,P_FJ3XKIQleVYSaLZiOg-A,Harvan
86705,2016-03-09,24,3.92,LWn3n0SSoMQUm-54_hiwKg,Ed
86712,2017-02-09,6,3.33,7EnLHbRdhCdlkpB_bpuznA,Naz
86716,2014-05-04,8,4.25,ASQE06M34J0_H-CUnGIvlA,Erin
86720,2016-02-26,14,4.36,a5GRAzUpKpdRmhLI67tGDA,Vilma
86723,2014-03-27,13,4.63,N588hmRM0cWn28HgGjnRsw,Xander
86726,2012-10-06,7,4.14,IIV4NX6tbo8VL1J4QIRruw,Janine
86748,2011-12-20,3,3.67,T7MmxhqTdlEi0Tk7e5QAFw,Sindy
86775,2017-02-01,7,3.43,eqF2EqnsMBZJeYBSaNdIHQ,Neesa
86790,2015-10-27,3,1.33,xsEtASmYFndg9fjJ8dOtfQ,David
86805,2014-12-01,16,4.06,n7FlhmXm38uhhPzZt0XC0w,Al
86868,2015-10-10,18,3.6,jpwc87McTVFCb3r6hI9igQ,Mel
86881,2014-03-29,3,2.33,p6AcS7RM2TAMFjdHWFVDhw,Crystal
86888,2015-04-26,6,4.0,OH6q9YpFgQG35tucAbLuZw,Konica
86929,2014-02-01,3,3.88,IjQYnktEvgyWV8-5fu6JLA,K
86953,2013-08-10,16,2.69,Z1ujtbw8Edcrgcr6ebSyOA,V
86973,2013-03-21,9,4.78,XhctIQ7pbsNIbTJXT3O1NA,Christina
86976,2011-11-02,5,3.67,nf7odYcPnJbEPYRY-HOhYQ,Adam
86977,2018-03-24,1,5.0,Yqeyf4GVURycjSwvtJNEdQ,Dina
87044,2011-01-17,1084,3.99,GFyA9ULGAeD-xZEPto2y7A,Helina
87057,2014-08-08,56,3.57,hRkKhBHDdzWs05orxRxRhQ,Sherry
87061,2014-10-26,30,3.61,_UbB79EVczWuOjWv0b6PIg,Jenny
87063,2015-07-27,251,3.76,AVVEFYHmFUa9oUhy2DIQFA,Andrea
87064,2015-11-30,1,2.0,nJWzHiGFtXZtr72yOIH76w,Pablo
87070,2017-02-04,40,2.93,z0yP5onsaCZXhfbDjPCGJQ,Rachel
87099,2017-01-16,1,2.0,wvEwhLabpk7kIxC6QlHnwA,Tran
87103,2013-08-14,41,3.58,tbXJ3fghWpLITcJcmjYF4g,Alex
87106,2012-11-25,330,3.63,yK6wyLZ2I66B5-MJcS88xg,Nick
87124,2016-07-29,41,3.74,h0oo2PWNBwjSoNHk7aXcTA,Tiffany
87129,2014-06-22,44,4.24,KOmCZlk7qxjZcpJmGIzpuA,Albert
87157,2014-02-08,415,3.82,sQfToRtVJ-YOq0zqkGVc-A,Ipek
87166,2014-02-11,21,3.86,kO9hTNpCcZ2IkE5NeCiZRA,Joseph
87192,2010-07-24,169,3.51,B4Rwp0SUYwO8lgSHVT9w5g,Amol
87195,2016-03-25,1,1.0,OedBiIwlZwbb20Eo0BNHog,Patrick
87205,2010-08-20,80,3.78,anKs5ZduICqh30Hd12OY2Q,Shannon
87213,2015-06-22,59,4.74,FlHYgjuNYM6KXJDFA4RlMQ,Craig
87217,2015-09-27,158,3.36,7HFkF9A2xaHxLqwcFnJ0JQ,Natalie
87226,2016-02-17,58,3.88,bkV4p0fffknkwP46cIhjuQ,Jessica
87234,2013-01-06,3,4.67,6Wrsgku3sfTyAZP8bG4Kyg,Karen
87243,2014-01-17,112,3.78,nkSf1NKWFGiAyrnCa-A5UA,Irene
87248,2015-03-31,84,3.26,Du_IfiiJLU0ReeRetapkzA,Momo
87249,2013-06-01,215,3.66,ltg5Pgd5x7K7zpYtXxMPZA,Lynette
87258,2010-11-10,98,3.49,J7uBxfVLSjsVbzESkHmPFg,Karyn
87279,2016-07-06,26,3.54,ZQJMFhNf_A8vz_opSkCSUg,Belinda
87283,2013-10-05,54,3.53,nZIy_reQo7ik1628f_dP8w,Michelle
87305,2017-02-08,2,4.67,xbo9Dv5WSgU9fY-LvLCq4A,Allen
87321,2017-10-05,5,3.2,uMlQxmISMlpEPqpGXA-65A,Rishni Nathaliya
87329,2015-09-13,14,3.33,H-MY7F0zRJmwYLQ9MJ0Clw,Kevin
87333,2015-03-19,73,4.15,pHUutGZOxIEARm27ODBgvw,Shirley
87334,2013-07-20,231,3.85,Tjv5bBtJ-Z_CLiY-rheG2g,Lana
87343,2010-08-18,57,4.26,f_w1SN6Reikni4i4vd6KCg,Amanda
87353,2014-05-09,13,4.54,uHGQWbuS1Y5qqffGUpAdfw,Ksenia
87393,2012-02-21,9,3.7,rYP6wCHIzqE7toW0IVRX1w,Usama
87401,2008-03-11,362,3.76,0w03V5AjlO_EHnRRorlLFQ,Min Min
87417,2017-01-10,148,4.0,Xma4LfYQLlygxJ9_D2oKVg,Alexa
87424,2010-07-04,1208,3.38,O3pSxv1SyHpY4qi4Q16KzA,Teena
87442,2012-10-14,22,3.77,UI8L9U9QImSxIqZfzcjbMQ,Linda
87445,2014-09-20,196,3.89,YvzoOqfBProz9SveFwJYOw,Wei
87448,2013-02-15,116,3.54,lbOMcwVrr8xMlCcENw2FKw,Erica
87462,2017-05-16,109,3.61,c8BQ5imxxBi9QryRDms64w,Sabina
87463,2014-05-05,93,2.91,UnlrkIgodDiNitZidgStbQ,Jann
87465,2016-07-08,47,2.9,KuuetNrABbNSApB2BkpaVQ,Michael
87468,2012-12-17,27,3.4,s5pnkBoiAgYJeEYSLhTX_Q,Brandi
87492,2010-12-15,4,4.25,o-b0GQ4NvpUU8vGu6Kz2cQ,Kat
87509,2012-07-26,19,3.42,dTrtXU6ltrx8vdXirM1ejA,Don
87535,2012-10-08,31,1.88,_xEw7D-qZ4DL2rOD5ZWPvg,Hank
87543,2013-05-22,63,3.2,MHn01HpwdCeaN3NbOVp0HA,Kady
87552,2009-04-19,282,4.41,qZlNNWCypJI2FOu0_0-OTQ,John
87576,2012-10-13,62,3.37,5o5X3jrJIG-ObpEtTScMvg,Joseph
87578,2007-11-26,144,4.06,GC7V3WaJS0dFUNE5IVhIEw,Y
87583,2017-04-29,16,4.63,rkPrz6uwJIefZdH2Oqv4Tg,Christian
87589,2013-03-03,856,3.2,tjTrsF-CpDnTcclX-3sCTw,Al
87599,2011-12-13,45,3.81,oljZQf4vcTxy7AzDicoK9A,Blair
87629,2011-06-05,58,3.43,cLnvs75Bc-dDuP46JCGLZQ,Emily
87631,2012-07-05,18,3.61,LCyGVeYKp7X-v4ZyzOl3sA,Rena
87639,2010-08-22,48,4.0,HsYpA9Maq5G55Sey-z1haA,Martijn
87650,2011-09-15,301,3.53,vCbYnQ0DdpHb-vGRZVMkxg,Isaac
87669,2013-12-24,16,2.29,RrFuSp0gG0Ofpc6WmTm1kA,Shilan
87671,2014-04-16,284,3.5,qIXPboGowoqEsZmwE_8Oxw,Fatima
87674,2011-05-29,1523,3.66,dsX3MiQiTy3OVI8MKn0I4w,Andy
87680,2011-03-21,788,3.85,DgrIg1OR7arL8tVRiZ-psA,Robert
87700,2015-05-06,13,2.92,tbLMaXqg9QesALRZ_aWNaw,Sally
87719,2012-04-22,13,3.69,ZErXvMwzDfP9esNinoh1Yw,Ashley
87720,2016-06-21,474,3.43,O3q-nwYZykMmacxjru01Zg,Alice
87724,2015-04-22,38,3.53,mw9zBf2d4hkdCZLad4_dzA,Ice
87727,2013-02-02,74,3.14,-3Kq9ssSot4QizbPYO6ZQQ,Jennifer
87742,2011-01-22,39,3.67,CUtWutWdXJd8tLOiQNr80A,Cindy
87758,2015-10-26,216,3.56,5DCrTNKPpGBOJORIRu7SYQ,Harley
87759,2012-10-21,84,2.98,MTB3KvE5NCiQSO5QOvAilw,Ivy
87772,2006-12-29,88,3.72,aiXFgj1oU-I3idtifgLRpA,eh
87776,2016-06-20,13,4.21,GgPLZ1TgZCQsjc8ESSZIyA,Marina
87783,2010-08-13,13,4.0,kBS2AymTiSh_g6rKCZQ6Kw,David
87811,2013-12-27,32,3.13,QfgsbD0DLtKjDmZkCPct3w,Jessica
87819,2012-09-28,9,2.8,myGbRprZA3fHIgxxft384Q,Andrew
87826,2014-06-27,419,4.21,eG1Tur78lGPRLPysNSzadQ,Donald
87831,2009-08-12,174,4.02,hss-cB-NlrEYuRa0oPrT0g,Allison
87842,2015-05-21,84,3.83,dhPp4t9_fD0R0eNsp_gYZw,Mike
87844,2015-12-28,15,4.13,4U9Opq_CiXEnRzkgmAQsVw,Tamir
87857,2013-06-01,308,3.7,tfcWQ_mKwgLkWu5pvpmsvg,Eric
87867,2007-08-22,833,3.58,2Od6rQYNvPUXQC2Go7vIqg,Catherine
87870,2014-08-12,82,3.61,qk8A9yNBKkwue2i96zHfMQ,Valerie
87877,2015-08-16,54,3.69,iPemyqGqb2bTzZpmLKwv3Q,Kaixin
87922,2009-04-16,87,3.63,1cyz5c-SmkmkQtL1CKe9XQ,Christina
87925,2015-04-21,32,3.78,FSzxEJHeDjEB6Lsotqc1Qg,Jennifer
87932,2010-08-28,24,3.17,PzsJnRAMS2YrwNcsdDSulA,Redd
87934,2013-01-26,10,4.2,8bcOl-aIf8nSPMkyhubfXA,A
87941,2014-01-06,88,4.05,ej9bxWKU1yX60oO_COJvrg,Richmond
87965,2012-11-03,5,3.4,DrTOhc5R0R261Iz9giUG3Q,Malini
87980,2010-03-08,36,4.19,2HiNttKgEkrwJQUTrL3Hxw,Madelaine
87998,2012-09-30,15,3.8,0nWHgIk1oKO71hi3R2kivA,Brian
88025,2014-12-21,60,3.48,5KbjwPRUejPfYWDEtJHmxg,Fred
88041,2012-06-06,152,3.84,v2JbRxUd18qL80IcYJOQtg,Shawn
88043,2012-06-22,89,3.28,pQfWB1BXC3w7wTpkMb-CbA,Arie
88065,2010-05-09,35,3.74,pYYRRaE3KOjEi5aFjTWG_w,E
88067,2015-06-03,6,3.83,LGnjy_bo6yhQPL21eyBigg,Candice
88075,2016-05-31,15,3.33,F_7sYM9Iks272tOWqKKzBg,Maggie
88081,2010-09-12,5,2.8,-DyI6K7f1juJQLfvyK5q_w,Marnie
88085,2011-08-11,14,4.53,i1H2T6TAZMAeYkAgOznxLQ,Anant
88093,2017-02-22,5,4.0,Ru-t787jV-lK5V83UtTqLw,Jasmine
88096,2015-08-26,31,3.89,SzVSOZNLbfvkw53ArAp2XQ,I
88124,2016-05-19,3,2.33,-qVkBo8y4kj_g0Pr71k5HA,Shakil
88125,2015-01-08,23,4.04,R9X40LpHn5h4w5cuBeKNIg,Josh
88159,2012-03-24,87,3.47,0uVAseVd1TgEGE2MY4C7Kg,Kiran
88163,2016-04-15,58,3.82,7_wgKuMhwGVytCKd0uf8jw,Rakash
88170,2013-08-19,1,4.0,yew8HhsxRiuWEnsxUwDftw,Kylie
88181,2014-07-03,45,4.04,vI8TT2O7Wl835JPtNsURFA,Serina
88212,2014-09-10,29,3.74,VUP8rPAFvp7iJn9oTt7WnQ,F.
88219,2011-04-14,414,3.47,ea3HFxRRo4gZOmlDle8IPA,Sanita
88225,2016-01-15,82,3.8,hJ1ODk_lPKZ9iJxlxTOqnA,Rochelle
88243,2013-05-30,26,2.62,TAOU3WlLzjyw5O1-hMrE4Q,Michelle-Marie
88244,2013-04-28,36,4.25,f1Bwgz3K6Yjo4RZo3g6Epw,Lauren
88251,2012-05-07,25,3.58,yqQ_BQPLp0vQKZ0Ys9a4cQ,Robert
88256,2016-12-30,68,3.4,M0gQMmqoiAShfH5xGy6iMg,K
88264,2017-01-23,37,3.53,L5Jmjqq82Xu59C6RtqL4WQ,Ranji
88278,2010-11-30,119,3.38,m7OGZZLWFqngPv3kV7MyIg,Wing
88286,2016-01-02,11,4.27,2MA4jXpayOxqzul0e6yPDg,Yvonne
88314,2012-10-26,25,2.46,Lzx978FW-c4WwUBWUmIq1Q,Mary
88336,2011-07-24,30,4.5,LXoaYwsMzcWbs3_l7VrHwg,Anna
88351,2012-08-04,147,4.16,cv2350a9GpY9u4j3JjNt9w,Antoinette
88362,2012-12-06,11,3.82,vljjGXfJeykbwIhK4IQoGg,Sarah
88382,2010-12-06,151,3.9,ftVevYWc9CQvPSRv5AMiVQ,Christopher
88397,2009-07-24,147,3.59,E-rm5ng9XW5J3siZzBtHLw,Amanda
88398,2015-03-03,67,4.36,jz8QW9MrYfeAfAmaN4Fy8w,Linda
88409,2016-09-11,10,3.4,VAPw2ozD0Eu-s7e12JWOnA,Emory
88419,2014-02-03,33,3.54,SwK2Oo8sjOH0yXYVoyjJwQ,Randy
88422,2009-05-26,45,3.89,3Yeacd-YoXuLvjbapPbSOw,Michael
88430,2012-10-30,23,4.0,XxakMGoMuleHaK8E8vjgPg,Jalal
88433,2011-12-31,501,3.93,2UMsRNdyNj3ZY_YQ4nHPDw,Dale
88459,2009-09-24,38,3.9,srAGBSRTAlIBYdxzk7_2BQ,Luke
88460,2010-08-23,150,3.78,gXQfe8T1UvMpmR5rcWpGWw,Tim
88461,2015-02-25,38,3.76,6jMiVZXi2R6appV9VuDGxw,Milana
88469,2014-09-26,16,3.69,RVEKEgAFd7pFiF6osBrmlw,Nga
88474,2014-06-17,7,5.0,nfbibqMfrLr5i3hfB4X6JA,Jeremy
88482,2012-12-11,1226,3.47,U5YQX_vMl_xQy8EQDqlNQQ,Stephanie
88486,2015-04-10,13,3.08,BngV_Cx1DxPpsDxkQTHPzQ,Rebecca
88496,2012-09-06,152,3.86,x0fzrkH2FFo0Qjz8yjkk_A,Marc
88514,2013-08-19,11,4.09,of6iN0MYftA2YvJz_IiuAQ,Christopher
88516,2017-07-23,96,3.51,GNcZ7tN3zXX7Fd_Ps1qzTw,Victor
88520,2017-02-18,10,3.55,NsUgc11iuc5_b44rLQT3pQ,Laura
88522,2013-02-25,3,2.33,efmEv7zcZdunkmO2bnfSNQ,Gulu
88541,2011-07-17,278,3.42,BP7ZUDAL8nOPVy5vyZR4ug,Shehryar
88585,2017-03-24,64,4.0,eKLrhchyOJ2dUXgVhKKhpw,Jenny
88595,2009-10-24,448,3.34,yN9lcO61Xdzyhsh0Qx7IPg,Jason
88599,2017-12-17,12,3.83,-OXczWuq9pp5Dtf9q_N8EQ,Leigh
88603,2013-10-22,122,3.02,nGNaJkd0Fv-cl5ddMBrvHg,Mandy
88608,2014-10-27,3,3.67,fKlIjKSQOKZR0CvRb6b3Kw,Adriana
88614,2014-01-29,23,4.7,4ZdunMuE1uqQ5nPfi9Ib5g,Blackswan
88615,2012-06-26,1,1.0,tNh6tF94uyW4e2mSOmlrLA,Nate
88618,2013-08-27,32,3.97,xC-_WclM9uXttEg-0lVDuw,Gina
88637,2015-11-14,19,3.57,l3lzPkbXKguqvO85rblTJw,Juliana
88640,2009-10-03,79,3.53,ewJ2Ao8ymv_rtPKqood8ng,Chris
88645,2012-11-13,24,4.07,rh7Tad-EFmlHcRBtrJeXhw,Tom
88648,2014-07-01,48,3.33,hVvC-vge3T7l3f3BTc71Mw,Danny
88678,2011-11-16,67,3.44,uX4ay9X_87eiCvC5b8z-fw,Ramnique
88723,2009-08-24,135,3.47,WFYg4CL8ZIeeQ-N9m31EOA,Lindsey
88731,2013-03-29,7,4.71,LqBlB8noI7otWmOWyX4xeg,Deidre
88760,2013-05-17,164,3.33,5uxtMoIGjLVAnUEVocSqxA,Raquel
88775,2011-12-03,27,3.75,BrPQv_hx541xvHquJwD-vg,Nao
88777,2012-09-29,14,4.53,E3eokD6ImZC6a8yI1gbujg,Martin
88780,2012-12-12,15,3.19,wTImC30-ZOgXZY5SATwmGg,Mari
88784,2014-07-01,3,4.33,UCzvKlqwKNzMLorUfofz4w,James
88802,2012-03-24,15,4.0,ub9vnU62PDnAqCvaIGTvhw,Kelly
88819,2010-03-07,550,3.59,XIkPvspzRAoEp7McGt9rdw,Janna
88835,2016-01-28,190,3.09,d3EqggaHzuON2t7k1Z30Fg,Eric
88842,2016-01-28,133,3.57,aR6vaoYj_SuTmz7EZLe41g,Irene
88848,2011-04-10,60,3.03,NB-3J3y5ouGWuicuuyqJPw,Suzanne
88854,2017-06-26,34,4.08,iDU3XDyKc1w17k1sIgo0PA,Ivy
88859,2014-05-30,31,4.77,qGJc394McUsPimRbLv9G_A,Imelda
88860,2011-02-28,63,3.46,7XMSCn4C7xQjGcMH8ga7Bg,Chris
88870,2014-07-30,55,3.95,0Suzo_S25mTGJfrlcl1CfA,C
88892,2013-09-15,11,3.92,OfkAPTWTYz_ba5k8YRgY9w,Kelleigh
88898,2016-01-16,2,3.0,TrjTNOGtN3Ogcx-S3D5Xtw,GilYoung
88908,2010-11-08,11,3.33,0nUA1eFX1uwED_KwUsCH3g,Jamie
88917,2011-08-03,15,3.47,CinN5Y_1A2Fd2nrg6L7qow,Mohsin
88919,2017-10-11,13,3.54,SV7IQP5gqwpI-9fguO8fgQ,Quân
88922,2013-02-03,261,3.17,4Urg4tXL_m6nYsOt34mAeQ,Leslie
88927,2009-09-04,25,3.41,Vqe24kM2zwqCO_WKAP64nw,Elle
88928,2011-03-02,84,3.49,F_SLKO6rcypQbbZEm-yRRQ,Karen
88933,2014-04-08,34,3.29,dnGUfYdH4fnSoZrA3KbiCw,Shakti
88934,2013-07-17,60,3.08,44nAJkkIhnJA0DrF431i_A,Keenn
88935,2014-02-21,72,4.12,HFurhLE0MnG8wHQ6EcPuuQ,Andrea
88937,2007-11-10,107,3.53,TjB0wn5MyHM5rDMBCSCnfw,Beatrice
88948,2015-05-07,75,3.28,Sd43WEKs9FNnbqpkzl65dw,Justin
88953,2016-07-18,47,3.76,uEkJU1OPZgJVxVAmahCnYg,Naailah
88955,2011-09-20,3,3.0,H7pxEBjPTOndbfQREAA8_w,pam
88971,2016-02-20,72,3.51,r0WMBsH20aquSDGKo5_oRA,Priscilla
88973,2013-09-27,15,3.87,7Ee9HYS47TnO2SCpQNbT4g,Andre
89000,2014-06-08,172,3.94,47o3g8bBfB502lG9yO3A1g,Denis
89001,2015-03-02,10,3.4,tbjUkOTEuVmsU_5K7aJ4Dw,Sarah
89002,2011-05-29,11,3.73,qAN8FRhStFV7EzGO9R4-Gg,Xue
89020,2014-08-25,43,3.53,_gMoSkiPNjZlw-bTLrwYkw,Duncan
89021,2012-11-07,293,3.71,VHc1yqBhsE-l3JQFXuWydQ,Paul
89024,2016-06-05,10,4.0,sKxaLZuITkRiTIAnA2d5Pg,Angela
89026,2016-08-24,20,2.7,kESZXI1sLeJrPesijxgw7Q,Tiger
89028,2017-05-22,14,3.79,LeYTqoi8LWqY_ZTwpqoKpA,Liza
89039,2015-02-15,177,3.41,xYciRtVZ1PW4IxSX4oJ1aw,Anh
89044,2014-06-29,2,2.5,jTjBYcIP1AJxz4u18oM4Kw,Hamza
89053,2017-08-25,6,3.5,uyOPGi8INMVW88rY_EoNCA,Mark
89062,2012-03-09,15,2.85,eQzDbekbtzDbM-H-gG0I3Q,Robert
89072,2010-07-04,52,3.6,a0gNH7aahOsJ_E5Fj_61dg,Meghan
89074,2015-10-17,15,4.4,mPaT59_1SLkr9iCfjoLkDg,Jasmine
89095,2015-10-21,33,2.06,-6r0iZmWsNsbPUrI-zxWCA,Van
89100,2008-09-06,108,3.82,LGSCqlNcHHv0cOF8u_eBxg,John
89107,2014-10-21,3,4.0,8iDAG-_iuowsipz_hhXNtw,Arthur
89152,2013-05-21,30,3.87,U2sSMnOiuPJpiM1A-9qAMg,Maria
89161,2011-09-28,141,4.01,K79tujnvHi6tdy7ytNTL4g,Bojan
89164,2015-10-12,11,2.91,57yO4khiwFhMhAg6NfXjIw,Jeff
89174,2011-07-20,23,3.17,4TtZWbcekjnejtFpif9PvQ,Anita
89188,2008-12-16,135,3.45,XCDxUzBSY8-JOvcp4jqpvg,Michael
89194,2014-04-07,129,3.73,qEVzzrg5tjnmZlYmSFTCSg,Phil
89232,2016-08-25,20,3.43,ubDdRB1RLL_Hy-5nnFNnwg,Melisa
89234,2009-12-21,94,3.33,VUop7P6gVM95Ke2cHjX0Fg,Ryan
89236,2009-07-14,29,3.56,kDdsDBSbijOGf12sa2Tk7w,Sarah
89253,2015-05-15,20,3.75,QTSNijcgw_ive6Tlao8CGw,M
89258,2016-02-23,20,3.48,MXnWc-pjGNlF6EYxdbwN5g,Jenny
89259,2014-01-05,20,2.52,n3x5XX7q24c0KuchOl1Xew,Yas
89265,2014-08-24,24,2.6,CFR9sdB-oKfO0aIpfO3RNA,Rajat
89279,2011-11-02,88,3.72,lvbPRZ6ruEjm38_QMivaBg,Angela
89280,2017-07-18,3,3.67,y87CrkBZCypQBXSqKgSv7A,Lisa
89283,2008-12-09,60,3.25,_MfYDCxHmMIQtrIIUBPW5Q,Lindsay
89289,2014-04-16,119,3.89,Ed7eipVLDWj967zsxUQ5QQ,K
89299,2015-12-19,2,4.5,dK8x5psbI0DefNQpxjK2pg,Yesica
89308,2014-12-09,69,3.83,SsOiVav4V5_NjTl21Lj92w,Elaine
89315,2016-04-16,9,3.33,gVeQ6iQs0BW3979-bLimwQ,John
89360,2015-12-14,101,3.81,ZHim2oPezuAcucPgJiaiQw,V
89376,2014-08-22,36,3.58,lJp8balcwfW95HnoFCHBBg,Elle
89391,2016-04-15,67,3.25,3K45qlfaa36OQrTthHwJgQ,Shivanie
89394,2015-04-23,16,4.25,e-G5Ee56MXyAChp1dNjgXg,Courtney
89409,2014-06-05,31,3.9,PmrjobTmD-IDx43bQ-mnHg,Charene
89431,2011-10-26,51,3.75,xeDJQn8yPeI4UE8SvLDw6Q,Nayha
89437,2014-11-08,38,4.59,4AwdVi9U7qTF6fSM0BkyWw,Mike
89440,2013-07-21,4,3.0,hx108dLmJ5aduI8USBcBtA,James
89443,2011-04-11,15,4.32,L0Hyru7xW4AqM_-a6CCgrQ,Amir
89456,2017-02-22,31,4.58,b7l5ZDcKOFbm6zA71MQynw,Kat
89460,2012-09-04,42,3.38,fyTBIMqxD481QRkW9lCRUA,Thinh
89468,2014-09-03,19,2.84,V0UpW_pOplrfYjRW6JHXHg,Susan
89481,2015-02-25,116,4.61,sFDY1hF48vQ9ngPMHCa7eg,Ray
89490,2015-03-30,3,3.67,9xgswq3JIebF4-hPVakStA,Kelly
